Date,Close/Last,Volume,Open,High,Low
07/10/2020,291.8,2712405,288.72,292.01,287.34
07/09/2020,288.9,3164606,291.02,291.3,285.41
07/08/2020,290.38,2434228,289,290.55,287.29
07/07/2020,288.24,3420257,289.67,291.68,287.8916
07/06/2020,291.26,3573810,290.67,291.58,289.9
07/02/2020,286.81,3661062,288.76,290.05,286.18
07/01/2020,285.37,3712553,284.37,286.51,283.95
06/30/2020,283.43,5215693,279.29,284.95,279.15
06/29/2020,279.7,3464598,276.89,279.72,274.72
06/26/2020,277.11,4479022,282.72,282.92,276.52
06/25/2020,283.76,3897429,280.26,284.1,278.2201
06/24/2020,280.79,4532344,286.08,286.7,278.97
06/23/2020,288.16,2503556,289.51,290.43,287.7601
06/22/2020,286.86,2518008,284.35,287.1907,283.26
06/19/2020,284.97,3479532,290.04,290.27,283.67
06/18/2020,286.66,2756256,284.97,287.12,284.545
06/17/2020,286.4,2662798,288.73,289.02,285.88
06/16/2020,287.72,5294952,290.05,290.199,282.83
06/15/2020,282.2,4431380,273.91,283.35,272.77
06/12/2020,279.65,6232184,283.35,284.15,274.5
06/11/2020,276.32,7748197,286.36,294.5,275.8
06/10/2020,293.22,5602593,295.53,296.3934,292.59
06/09/2020,295.06,4686385,294.49,296.387,293.6301
06/08/2020,297.17,5559680,294.43,297.32,293.88
06/05/2020,293.61,6015518,291.63,295.38,291.61
06/04/2020,286.29,3818618,286,287.75,284.2
06/03/2020,287.02,5568075,285.2,287.93,284.93
06/02/2020,283.28,4343902,281.79,283.28,280.46
06/01/2020,280.97,3907111,279.07,281.49,278.57
05/29/2020,279.75,7051402,278.03,280.35,275.36
05/28/2020,278.5,4634896,280.03,282.04,277.81
05/27/2020,279.05,5152385,277.78,279.05,272.86
05/26/2020,275.04,4911764,277.53,277.735,274.55
05/22/2020,271.55,2296370,270.76,271.72,269.5
05/21/2020,270.94,3581314,272.8,273.59,269.95
05/20/2020,272.9,4896239,271.92,273.79,271.69
05/19/2020,268.52,4921117,270.61,272.25,268.34
05/18/2020,271.08,6769161,269.32,272.7,269.06
05/15/2020,263.04,3386161,259.54,263.11,258.56
05/14/2020,261.86,7737588,256.33,262,253.97
05/13/2020,258.74,5617469,262.87,263.9,256.36
05/12/2020,263.41,5159857,269.98,270.4,263.33
05/11/2020,268.82,3469300,266.78,270.2,266.43
05/08/2020,268.78,3206956,267.53,269.14,266.38
05/07/2020,264.36,3410208,264.45,266.3,263.9
05/06/2020,261.27,3021415,264.71,265.105,261.14
05/05/2020,263.04,4437160,263.45,265.81,262.6
05/04/2020,260.64,4128909,257.92,260.9,256.53
05/01/2020,259.82,4790654,262.14,262.85,258.74
04/30/2020,267.1,7386574,268.08,268.58,265.23
04/29/2020,269.45,6773125,267.98,271,266.91
04/28/2020,262.68,5849521,267.48,267.79,262.3
04/27/2020,263.9,3892216,262.01,264.91,261.57
04/24/2020,260.14,4770195,258,260.7,255.94
04/23/2020,256.42,7665377,257.75,260.8999,256.2
04/22/2020,256.47,5634160,255.83,258.23,254.475
04/21/2020,250.95,6526061,254.25,255.49,250
04/20/2020,258.86,6498713,259.65,263.1,258.58
04/17/2020,263.61,6738790,262.31,264,259.5
04/16/2020,256.53,6165690,256.514,257.2999,253.4
04/15/2020,255.24,4888851,255.08,256.9,253.11
04/14/2020,260.92,6631120,258.24,261.63,257.21
04/13/2020,253.19,7666366,254.64,254.9487,249.3766
04/09/2020,255.67,8812596,255.12,258.3899,253.14
04/08/2020,251.93,6958583,246.24,253.05,244.05
04/07/2020,243.66,12936590,251.92,252.8,243.455
04/06/2020,243.53,7624036,236.96,245.3,235.93
04/03/2020,228.02,5490162,230.43,232.71,225.3412
04/02/2020,231.44,6547009,225.335,232.18,224.72
04/01/2020,226.15,13710140,227.92,231.05,224.13
03/31/2020,236.82,10386300,239.45,241.94,235.44
03/30/2020,240.39,8727846,234.92,241.1,232.97
03/27/2020,232.86,11170600,232.7,239.64,230.661
03/26/2020,240.24,12411130,229.272,241.44,228.85
03/25/2020,226.62,11876360,225,235.51,220.32
03/24/2020,223.75,13160770,216.39,224.3,214.83
03/23/2020,204.27,14128150,209.63,210.7799,200.55
03/20/2020,210.74,11533250,222.8,224.563,210.05
03/19/2020,220.34,12441160,218.43,226,212.11
03/18/2020,220.15,20177500,216.08,224.74,208.31
03/17/2020,232.88,15115490,223.75,233.95,216.6
03/16/2020,218.57,17271540,222.85,234.77,218.1444
03/13/2020,247.64,19533610,240.66,247.78,228.1
03/12/2020,226.48,24669260,234.94,243.675,225.81
03/11/2020,250.73,11518410,256.66,257.72,247.62
03/10/2020,263.81,10879060,260.48,263.81,250
03/09/2020,252.11,16425910,253.89,260.99,251.15
03/06/2020,273.19,6669112,269.32,274.46,266.6
03/05/2020,277.85,6219956,280.3,283.41,275.61
03/04/2020,287.48,5253926,281.23,287.645,278.7
03/03/2020,276.04,9805876,284.34,288.3197,273.36
03/02/2020,283.87,12428630,274,284.04,270.49
02/28/2020,271.74,23324080,265.32,272.92,262.25
02/27/2020,273.39,14897040,280.57,284.4795,273.36
02/26/2020,286.07,10284670,288.61,292.28,285.48
02/25/2020,287.34,8465834,297.73,298.23,286.36
02/24/2020,296.24,7096975,296.96,299.378,295.17
02/21/2020,306.49,2678575,308.3,308.58,305.62
02/20/2020,309.7,4617280,310.35,311.187,306.67
02/19/2020,310.92,2257545,310.42,311.59,310.12
02/18/2020,309.43,3002985,309.24,309.82,308.0332
02/14/2020,310.28,1637209,310.11,310.33,309
02/13/2020,309.76,2043427,308.6,310.72,308.36
02/12/2020,310.06,2115750,309.56,310.27,309.17
02/11/2020,308.08,2438848,308.93,309.69,307.605
02/10/2020,307.52,2246940,304.39,307.56,304.35
02/07/2020,305.33,2249279,305.83,306.59,304.74
02/06/2020,306.89,1925534,306.8,307.08,305.81
02/05/2020,305.85,3049942,305.4,306.08,303.87
02/04/2020,302.43,2292773,301.5,303.225,301.16
02/03/2020,297.84,3266697,297.12,299.67,297.0348
01/31/2020,295.69,6184691,300.44,300.6,294.72
01/30/2020,301.09,4432657,298.04,301.29,297.3
01/29/2020,300.15,2752249,301.78,301.935,299.922
01/28/2020,300.45,3562527,298.7,301.22,298.2201
01/27/2020,297.23,4301999,296.84,298.73,296.45
01/24/2020,302.03,3448207,305.42,305.52,300.8086
01/23/2020,304.81,2673069,303.84,304.97,302.664
01/22/2020,304.51,2765293,305.31,305.92,304.32
01/21/2020,304.43,2757878,304.08,305.22,304
01/17/2020,305.06,2218062,304.77,305.2,304.2
01/16/2020,304.03,2582603,302.94,304.04,302.71
01/15/2020,301.51,2822336,300.81,302.3,300.69
01/14/2020,300.84,2620725,300.89,301.91,300.32
01/13/2020,301.24,2738733,299.91,301.32,299.48
01/10/2020,299.26,3667003,300.74,300.86,298.79
01/09/2020,300.12,2173883,299.73,300.19,299.09
01/08/2020,298.06,3724359,296.71,299.31,296.47
01/07/2020,296.53,2384732,296.82,297.27,296.0611
01/06/2020,297.35,2782110,294.42,297.42,294.35
01/03/2020,296.24,3248060,295.22,297.36,295.04
01/02/2020,298.42,3149761,297.29,298.45,296.34
12/31/2019,295.8,2512719,294.53,295.99,294.17
12/30/2019,295.04,2349611,296.75,296.84,294.5103
12/27/2019,296.67,2225614,297.51,297.51,296.149
12/26/2019,296.67,2391589,295.56,296.69,295.52
12/24/2019,295.16,1305896,295.36,295.4,294.85
12/23/2019,295.16,2325251,295.49,295.53,294.99
12/20/2019,296.3,4985649,295.89,296.76,295.78
12/19/2019,294.8,2333488,293.78,294.88,293.75
12/18/2019,293.58,3295366,294.02,294.22,293.57
12/17/2019,293.56,3659229,293.99,294.19,293.5
12/16/2019,293.5,3142450,293.26,294.11,293.22
12/13/2019,291.44,3520501,291.09,292.76,290.3
12/12/2019,291.33,3277393,288.85,292.1014,288.61
12/11/2019,288.79,1836430,288.45,289.08,288.08
12/10/2019,288.04,1823558,288.31,288.938,287.35
12/09/2019,288.31,1480344,288.87,289.52,288.27
12/06/2019,289.19,1609493,288.58,289.65,288.5456
12/05/2019,286.64,1597255,286.83,286.83,285.29
12/04/2019,286.11,3189831,285.41,286.7,285.07
12/03/2019,284.29,3250267,283.52,284.43,282.1
12/02/2019,286.3,4422919,289.03,289.03,285.84
11/29/2019,288.65,1988460,289.25,289.48,288.48
11/27/2019,289.76,1640995,289.06,289.78,288.7599
11/26/2019,288.4,1802937,287.91,288.68,287.57
11/25/2019,287.82,2048149,286.6,287.84,286.57
11/22/2019,285.65,1266929,285.75,285.86,284.6
11/21/2019,285.02,2311352,285.52,285.64,284.165
11/20/2019,285.46,2826599,285.91,286.4197,283.89
11/19/2019,286.47,3299986,287.24,287.24,285.875
11/18/2019,286.61,2288428,286.18,286.85,285.71
11/15/2019,286.43,1892548,285.64,286.43,285
11/14/2019,284.31,2251206,283.64,284.4,282.99
11/13/2019,283.93,1729194,282.83,284.3163,282.59
11/12/2019,283.81,1737575,283.58,284.72,283.03
11/11/2019,283.25,1125769,282.43,283.371,282.24
11/08/2019,283.8,2329606,282.74,283.8,282
11/07/2019,283.11,2695973,283.46,284.23,282.58
11/06/2019,282.11,1458275,282.04,282.34,281.12
11/05/2019,281.96,3003725,282.58,282.8198,281.71
11/04/2019,282.32,3803528,282.79,282.9,281.96
11/01/2019,281.2,2367883,280.05,281.21,279.91
10/31/2019,278.55,2313622,279.35,279.35,277.15
10/30/2019,279.45,1819408,278.69,279.69,277.38
10/29/2019,278.47,1599619,278.32,279.43,278.1844
10/28/2019,278.65,1802458,278.22,279.07,278.22
10/25/2019,277.04,5502238,275.33,277.54,275.28
10/24/2019,275.89,2222151,276.38,276.505,275.05
10/23/2019,275.44,1298691,274.41,275.48,274.179
10/22/2019,274.63,1602697,276.09,276.33,274.52
10/21/2019,275.6,3018431,275.05,275.72,274.57
10/18/2019,273.69,1154897,274.36,274.9671,272.81
10/17/2019,274.82,3103315,275.24,275.72,274.185
10/16/2019,274.08,1153444,274.07,274.73,273.62
10/15/2019,274.51,1793824,272.87,275.25,272.77
10/14/2019,271.88,1216514,271.79,272.45,271.48
10/11/2019,272.13,2811812,272.1,274.35,271.94
10/10/2019,269.32,1575089,267.42,270.2,267.25
10/09/2019,267.5,1967625,267.04,268.437,266.39
10/08/2019,265.03,2159834,267.28,268.0193,264.96
10/07/2019,269.21,1828719,269.56,271.16,268.9
10/04/2019,270.37,1908861,267.45,270.56,267.355
10/03/2019,266.67,2995139,264.35,266.73,261.59
10/02/2019,264.57,4471676,267.73,267.73,263.2501
10/01/2019,269.32,3729072,273.44,274.08,269.09
09/30/2019,272.6,2736186,271.82,273.265,271.7929
09/27/2019,271.26,2838430,273.56,273.59,269.723
09/26/2019,272.79,2355716,273.34,273.55,271.35
09/25/2019,274.63,2650739,273.08,275.08,271.6
09/24/2019,272.96,5128098,276.31,276.675,272.06
09/23/2019,275.24,1298102,274.59,275.8997,274.33
09/20/2019,275.05,2063030,277.18,277.41,274.5
09/19/2019,276.53,2272858,277,277.98,276.23
09/18/2019,276.59,2030540,276,276.68,273.95
09/17/2019,276.42,1791361,275.46,276.48,275.34
09/16/2019,275.67,1432383,275.38,276.1,275.04
09/13/2019,276.58,2292208,277.21,277.54,276.1542
09/12/2019,276.65,2433713,276.71,277.8,275.94
09/11/2019,275.84,2080323,274.15,275.84,273.5
09/10/2019,273.87,1870384,273.11,273.88,271.87
09/09/2019,273.81,2158794,274.8,274.825,272.96
09/06/2019,273.74,1890921,273.93,274.39,273.19
09/05/2019,273.54,1756746,272.57,274.44,272.46
09/04/2019,269.97,1486534,269.25,270.06,268.4812
09/03/2019,267.11,3370402,266.83,267.8,265.68
08/30/2019,268.6,4209570,270.15,270.215,267.6609
08/29/2019,268.71,3129402,267.91,269.23,266.9
08/28/2019,265.26,3124885,262.73,265.45,262
08/27/2019,263.43,2491178,265.92,266.26,262.71
08/26/2019,264.47,2272271,263.81,264.47,262.27
08/23/2019,261.57,4216363,267.19,268.84,260.33
08/22/2019,268.46,1886585,269.28,269.9104,266.7
08/21/2019,268.56,2012417,268.58,268.9289,267.92
08/20/2019,266.4,1865144,267.98,268.49,266.29
08/19/2019,268.48,1431401,268.36,269.14,267.6415
08/16/2019,265.22,2433959,263.07,265.68,263.02
08/15/2019,261.39,2783321,261.62,262.27,259.34
08/14/2019,260.57,4354779,264.56,265.15,260.57
08/13/2019,268.66,3405324,264.22,270.1,263.91
08/12/2019,264.56,2104466,266.24,266.79,263.565
08/09/2019,267.7,2616286,268.72,269.29,266
08/08/2019,269.58,3618814,266,269.59,265.4
08/07/2019,264.42,4261217,261.16,265.2299,258.9901
08/06/2019,264.24,4366766,262.53,264.47,261.055
08/05/2019,260.88,7354009,264.57,264.68,258.7
08/02/2019,268.81,5310356,269.89,270.08,267.15
08/01/2019,270.79,6920969,273.28,276.28,269.94
07/31/2019,273.08,4910040,276.39,276.61,271.07
07/30/2019,276.21,1751061,275.45,276.56,275.04
07/29/2019,276.88,2925862,277.23,277.27,276.26
07/26/2019,277.38,1796961,276.2,277.55,276.1
07/25/2019,275.41,1874216,276.41,276.41,274.68
07/24/2019,276.76,1669885,274.78,276.79,274.67
07/23/2019,275.49,1752997,274.71,275.5,273.89
07/22/2019,273.61,1304991,273.32,274.11,272.79
07/19/2019,272.95,2319545,275.52,275.54,272.7
07/18/2019,274.42,3464704,272.91,274.79,272.47
07/17/2019,273.42,1758128,275.28,275.4,273.42
07/16/2019,275.28,1564200,276.12,276.265,274.99
07/15/2019,276.18,1466344,276.53,276.55,275.71
07/12/2019,276.11,2932354,275.39,276.19,275.06
07/11/2019,274.76,2249449,274.87,275.11,273.85
07/10/2019,274.21,2853620,274.02,275.19,273.46
07/09/2019,272.94,2532925,271.4,273.22,271.34
07/08/2019,272.6,3131845,272.79,273.06,272.03
07/05/2019,273.97,3362535,273.14,274.25,271.86
07/03/2019,274.32,2335798,272.91,274.37,272.76
07/02/2019,272.23,3041654,271.47,272.25,270.62
07/01/2019,271.44,4505600,272.46,272.6501,270.3
06/28/2019,269.15,2883271,268.7,269.55,268.18
06/27/2019,267.67,2054580,267.49,268.19,267.1702
06/26/2019,268.12,2988721,269.3,269.82,268.02
06/25/2019,268.38,2287082,271.1,271.13,268.27
06/24/2019,271.06,3518370,271.59,271.9207,270.9
06/21/2019,271.41,2225992,271.53,272.79,271.17
06/20/2019,271.73,3288090,271.94,272.19,269.73
06/19/2019,269.22,1684486,268.74,269.72,267.76
06/18/2019,268.51,2340697,267.65,269.66,267.3
06/17/2019,265.86,1782613,265.94,266.56,265.62
06/14/2019,265.62,1203356,265.71,266.29,264.91
06/13/2019,266.02,1813685,265.82,266.36,265.11
06/12/2019,264.84,1712276,265.12,265.7,264.355
06/11/2019,265.34,1894531,267.25,267.65,264.69
06/10/2019,265.39,2846143,265.76,267.1,265.3
06/07/2019,264.15,1877426,262.62,265.29,262.45
06/06/2019,261.54,2277840,260.17,262.255,259.5101
06/05/2019,259.85,2646522,259.24,259.88,257.42
06/04/2019,257.67,3536293,254.48,257.76,254.03
06/03/2019,252.12,3825614,252.83,253.9597,250.77
05/31/2019,252.87,3698782,253.63,254.49,252.77
05/30/2019,256.3,2977192,256.28,257.18,255.14
05/29/2019,255.59,4593562,256.13,256.525,254.1003
05/28/2019,257.36,2566079,259.96,260.96,257.29
05/24/2019,259.69,1833053,260.595,260.99,259.06
05/23/2019,259.24,3813201,260.08,260.1,257.68
05/22/2019,262.31,3421502,262.12,263.29,261.87
05/21/2019,263.03,2760813,262.5,263.51,262.25
05/20/2019,260.82,2762623,260.9,262.1106,260.02
05/17/2019,262.61,2719513,261.89,265.02,261.86
05/16/2019,264.21,3221513,262.47,265.6,262.45
05/15/2019,261.81,2444406,258.63,262.45,258.4
05/14/2019,260.27,4702647,258.99,261.82,258.84
05/13/2019,258.03,5548217,259.37,260.34,257.07
05/10/2019,264.52,3132036,262.37,265.38,259.2732
05/09/2019,263.29,3094808,261.94,263.84,260.2
05/08/2019,264.1,2662696,264.14,265.82,263.47
05/07/2019,264.62,4752538,266.48,267.08,262.48
05/06/2019,268.98,3966927,265.65,269.36,265.31
05/03/2019,270.05,1969316,268.92,270.32,268.7
05/02/2019,267.51,3009045,267.88,268.8,265.93
05/01/2019,268.04,2669356,270.68,270.865,268
04/30/2019,270.01,2023837,269.56,270.31,268.11
04/29/2019,269.84,1890163,269.56,270.41,269.4616
04/26/2019,269.5,2172573,268.28,269.54,267.46
04/25/2019,268.27,1237376,268.28,268.88,266.98
04/24/2019,268.37,1391982,268.89,269.2099,268.23
04/23/2019,268.9,2617211,266.96,269.19,266.71
04/22/2019,266.6,1126442,265.56,266.71,265.47
04/18/2019,266.34,2788702,266.44,266.6,265.0817
04/17/2019,265.84,1866945,267.59,267.61,265.4
04/16/2019,266.49,2447676,267.2,267.24,265.86
04/15/2019,266.3,1584502,266.57,266.64,265.4676
04/12/2019,266.48,1903113,266.33,266.77,265.63
04/11/2019,264.69,1562621,265.24,265.24,264.09
04/10/2019,264.74,2990550,264.25,264.84,263.85
04/09/2019,263.83,2016036,264.22,264.54,263.291
04/08/2019,265.24,1719975,264.57,265.31,263.91
04/05/2019,265.01,1504787,264.42,265.06,264.124
04/04/2019,263.74,1734963,263.37,263.96,262.67
04/03/2019,263.11,1933827,263.87,264.25,262.4
04/02/2019,262.62,1511135,262.67,262.848,261.81
04/01/2019,262.53,3303846,261.46,262.7761,261.19
03/29/2019,259.54,2831125,259.34,259.72,258.18
03/28/2019,257.88,1708353,257.45,258.22,256.27
03/27/2019,256.88,2714128,258.15,258.73,255.23
03/26/2019,258.08,3174560,258.01,259.12,256.73
03/25/2019,256.23,2893077,256.09,257.28,254.95
03/22/2019,256.46,4316586,260.07,260.6099,256.37
03/21/2019,261.43,2964388,257.68,261.86,257.68
03/20/2019,259.93,3414974,260.54,261.77,258.84
03/19/2019,260.86,4058850,261.81,262.59,259.88
03/18/2019,260.78,1827635,260,260.99,259.77
03/15/2019,259.85,3146408,259.02,260.57,258.87
03/14/2019,258.59,1547295,258.68,259.12,258.04
03/13/2019,258.68,1972608,257.84,259.59,257.6931
03/12/2019,256.93,2271941,256.52,257.4614,256.37
03/11/2019,256.02,1878614,253.04,256.12,253.02
03/08/2019,252.34,4521387,250.88,252.45,250.34
03/07/2019,252.85,6440020,254.48,254.6,251.95
03/06/2019,254.9,2517061,256.62,256.62,254.6
03/05/2019,256.54,2472599,256.99,257.17,255.96
03/04/2019,256.84,3377619,258.87,259.1,254.49
03/01/2019,257.83,2866981,257.81,258.21,256.33
02/28/2019,256.07,2206968,256.42,256.88,255.85
02/27/2019,256.67,2136388,256.06,257.02,255.1
02/26/2019,256.8,4623025,256.55,257.643,256.41
02/25/2019,256.99,2940020,258.09,258.61,256.88
02/22/2019,256.61,2119327,255.69,256.81,255.4514
02/21/2019,255.08,2019778,255.33,255.64,254.04
02/20/2019,256.01,2156318,255.41,256.38,254.89
02/19/2019,255.42,2506672,254.15,256.09,254.15
02/15/2019,254.98,2805222,254.026,255,253.81
02/14/2019,252.2,3247078,251.65,253.36,250.83
02/13/2019,252.76,3566595,252.82,253.6571,252.39
02/12/2019,252,5978935,250.38,252.36,250.34
02/11/2019,248.78,2986015,249.28,249.513,248.22
02/08/2019,248.65,2512556,247.01,248.71,246.2
02/07/2019,248.33,3906243,249.04,249.5762,246.62
02/06/2019,250.79,2052173,250.75,251.22,249.95
02/05/2019,251.1,3613269,250.44,251.33,249.92
02/04/2019,249.99,2541031,248.3,250.02,247.5891
02/01/2019,248.22,3718439,248.31,249.29,247.455
01/31/2019,248.01,5303461,245.86,248.53,245.68
01/30/2019,245.96,6026896,243.66,246.78,242.88
01/29/2019,242.13,2428910,242.55,243.12,241.27
01/28/2019,242.43,2404126,242.09,242.49,240.63
01/25/2019,244.32,3676599,244.11,245.11,243.67
01/24/2019,242.26,2188292,241.9,242.82,240.91
01/23/2019,242.02,3075894,242.68,243.34,239.579
01/22/2019,241.66,5785053,243.39,243.58,239.97
01/18/2019,244.92,4941840,243.56,245.37,242.76
01/17/2019,241.67,3057784,239,242.55,238.95
01/16/2019,239.88,4065461,239.72,240.765,239.52
01/15/2019,239.35,5102836,236.97,239.585,236.97
01/14/2019,236.58,2652539,236.1,237.39,235.69
01/11/2019,237.89,2550986,236.85,238.0022,236.24
01/10/2019,238,2803701,235.65,238.17,234.8497
01/09/2019,237.01,4564143,236.71,237.94,235.46
01/08/2019,235.92,3544905,236.05,236.46,233.43
01/07/2019,233.65,3705182,232.29,235.23,231.32
01/04/2019,231.91,5098453,227.54,232.62,227.15
01/03/2019,224.5,3329498,228.1,228.42,223.97
01/02/2019,229.99,4885608,226.18,230.85,226.02
12/31/2018,229.81,6683814,229.31,229.97,227.45
12/28/2018,227.76,7435973,229.32,231.07,226.5171
12/27/2018,228.05,9555024,222.961,228.12,219.6
12/26/2018,225.95,11586100,216.88,226.1,214.83
12/24/2018,215.07,8493506,219.74,220.8,215.07
12/21/2018,221.16,11808780,226.74,229.46,220.57
12/20/2018,225.65,12124290,228.35,229.9,223.54
12/19/2018,229.42,8208722,233.21,237,227.78
12/18/2018,233.14,4689567,235,235.68,231.479
12/17/2018,233.23,6125471,237.06,238.22,231.68
12/14/2018,239.38,5088450,241.65,242.63,238.77
